CODIGO	CD_BANCO	VALOR	DIAS_PRIMEIRA_PARCELA	TIPO_CLIENTE	CD_SEXO	QTDE_DIVIDAS_ANTERIORES	CD_CARTEIRA_CLIENTE	IDADE	GRUPO_IDADE_CONTA	ALVO_1_0
9510	B237	172	14	NOVO	F	16	C	33	ENTRE 1 E 2 ANOS	0
9511	B237	172	13	NOVO	F	16	C	34	ENTRE 1 E 2 ANOS	0
9512	B237	323.26	11	NOVO	M	2	C	36	ENTRE 4 E 9 ANOS	0
9513	B341	400	14	NEUTRO	M	0	C	37	ENTRE 4 E 9 ANOS	1
9514	B237	310	10	NEUTRO	M	1	C	35	ENTRE 9 E 14 ANOS	1
9515	B341	770	15	NOVO	F	0	C	62	ENTRE 2 E 4 ANOS	1
9517	B1	240	13	NEUTRO	M	0	C	35	ENTRE 4 E 9 ANOS	0
9518	B237	300	17	NOVO	M	5	C	61	ENTRE 9 E 14 ANOS	0
9519	B1	700	21	NEUTRO	F	0	C	32	ENTRE 4 E 9 ANOS	0
9520	B1	389.47	9	NOVO	F	6	C	33	ENTRE 4 E 9 ANOS	0
9523	B237	300	8	EXPERIENTE	F	0	C	NULL	ENTRE 4 E 9 ANOS	1
9525	B341	800	5	NOVO	M	0	C	28	ENTRE 9 E 14 ANOS	1
9526	B341	76	8	EXPERIENTE	M	13	C	26	ENTRE 1 E 2 ANOS	0
9527	B237	283.26	14	NOVO	 	0	C	21	ENTRE 9 E 14 ANOS	1
9528	B389	81	17	NOVO	F	16	C	26	ATÉ 1 ANO	0
9528	B389	81	17	NOVO	F	16	C	26	ATÉ 1 ANO	0
9529	B389	81	18	NOVO	F	16	C	26	ENTRE 1 E 2 ANOS	0
9530	B1	89.5	14	NEUTRO	M	0	C	26	ENTRE 4 E 9 ANOS	1
9531	B341	440	7	NOVO	M	2	C	29	ENTRE 2 E 4 ANOS	0
9533	B33	117	12	NOVO	M	15	C	24	ENTRE 1 E 2 ANOS	0
9534	B237	870	13	NOVO	F	0	C	26	ENTRE 1 E 2 ANOS	1
9535	B237	125.4	13	NOVO	M	0	C	22	ENTRE 4 E 9 ANOS	1
9536	B341	200	16	NOVO	M	1	C	NULL	ENTRE 1 E 2 ANOS	1
9539	B341	500	15	NOVO	F	0	C	22	ENTRE 2 E 4 ANOS	0
9541	B237	533.34	15	NOVO	M	16	C	37	ENTRE 4 E 9 ANOS	0
9542	B237	533.33	9	NOVO	M	16	C	37	ENTRE 4 E 9 ANOS	0
9543	B237	533.33	10	NOVO	M	16	C	37	ENTRE 4 E 9 ANOS	0
9544	B341	231.84	11	NEUTRO	M	0	C	42	ENTRE 9 E 14 ANOS	1
9545	B237	139	17	NEUTRO	F	9	C	58	MAIOR OU IGUAL A 15	1
9546	B33	503.7	14	EXPERIENTE	M	0	C	54	ENTRE 4 E 9 ANOS	1
9549	B341	137.7	20	NEUTRO	F	16	G	36	ENTRE 9 E 14 ANOS	0
9552	B33	170.8	32	NOVO	F	3	G	39	ENTRE 1 E 2 ANOS	0
9553	B33	170	17	NOVO	F	3	G	39	ENTRE 1 E 2 ANOS	0
9554	B33	170	16	NOVO	F	3	G	39	ENTRE 1 E 2 ANOS	0
9555	B237	39.9	15	NOVO	F	7	G	38	ENTRE 1 E 2 ANOS	0
9559	B341	81	15	NOVO	F	0	G	29	ENTRE 1 E 2 ANOS	0
9560	B341	64.35	15	NOVO	F	13	G	34	ENTRE 4 E 9 ANOS	0
9563	B104	96.3	25	EXPERIENTE	F	12	G	35	ENTRE 1 E 2 ANOS	0
9568	B356	333.5	15	VIP	F	4	G	29	ENTRE 2 E 4 ANOS	0
9569	B356	331	20	VIP	F	4	G	29	ENTRE 2 E 4 ANOS	0
9570	B356	331	14	VIP	F	4	G	29	ENTRE 2 E 4 ANOS	0
9571	B237	79.9	15	VIP	F	0	G	31	ENTRE 4 E 9 ANOS	1
9572	B237	129.85	17	NEUTRO	F	11	G	26	ENTRE 1 E 2 ANOS	0
9573	B237	129.85	15	NEUTRO	F	11	G	26	ENTRE 1 E 2 ANOS	0
9576	B356	98.3	35	VIP	F	2	G	23	ENTRE 4 E 9 ANOS	0
9579	B1	256.6	15	NOVO	F	2	G	27	ENTRE 2 E 4 ANOS	0
9580	B1	256	21	NOVO	F	2	G	28	ENTRE 2 E 4 ANOS	0
9585	B341	182.48	31	NEUTRO	F	4	G	42	MAIOR OU IGUAL A 15	0
9586	B341	150	40	VIP	M	7	G	31	ENTRE 1 E 2 ANOS	0
9587	B341	150	69	VIP	M	7	G	31	ENTRE 1 E 2 ANOS	0
9588	B399	148.5	19	NOVO	M	0	G	48	ENTRE 1 E 2 ANOS	0
9589	B356	49.99	34	NEUTRO	F	5	G	25	ENTRE 1 E 2 ANOS	1
9590	B356	56.65	27	NEUTRO	F	5	G	24	ENTRE 1 E 2 ANOS	0
9591	B356	56.65	34	NEUTRO	F	5	G	25	ENTRE 1 E 2 ANOS	1
9596	B104	300	17	NEUTRO	M	4	E	37	ENTRE 1 E 2 ANOS	0
9597	B1	300	23	VIP	 	16	E	35	ENTRE 2 E 4 ANOS	0
9598	B1	152	15	EXPERIENTE	M	0	E	29	ENTRE 9 E 14 ANOS	1
9599	B237	100	22	NOVO	M	7	E	37	ENTRE 9 E 14 ANOS	1
9600	B1	186.05	31	NOVO	F	12	E	53	ENTRE 2 E 4 ANOS	0
9601	B341	150.8	10	NOVO	M	0	E	NULL	ENTRE 1 E 2 ANOS	0
9602	B151	180.1	17	EXPERIENTE	M	0	E	62	MAIOR OU IGUAL A 15	1
9603	B151	102.6	17	EXPERIENTE	M	0	E	62	MAIOR OU IGUAL A 15	1
9604	B237	231.3	15	EXPERIENTE	F	0	E	44	ENTRE 4 E 9 ANOS	1
9605	B104	497.2	15	NOVO	 	0	E	29	ENTRE 4 E 9 ANOS	0
9606	B1	600	35	NOVO	M	1	E	34	ENTRE 9 E 14 ANOS	0
9607	B399	600	14	NOVO	 	0	E	44	ENTRE 2 E 4 ANOS	1
9608	B1	299	10	NOVO	M	0	E	42	ENTRE 4 E 9 ANOS	1
9609	B104	298	11	NOVO	M	15	E	NULL	ENTRE 2 E 4 ANOS	0
9611	B237	341.6	15	EXPERIENTE	F	1	E	34	ENTRE 4 E 9 ANOS	0
9612	B341	100	25	NOVO	 	6	E	25	ENTRE 2 E 4 ANOS	0
9613	B104	102.15	13	VIP	M	0	E	45	ENTRE 9 E 14 ANOS	1
9614	B341	300	53	NOVO	F	16	E	36	ENTRE 1 E 2 ANOS	0
9615	B341	566.65	10	NOVO	F	4	E	42	ENTRE 9 E 14 ANOS	0
9616	B237	207.32	17	EXPERIENTE	F	9	E	38	ENTRE 1 E 2 ANOS	1
9617	B341	386.77	20	NOVO	M	3	E	77	MAIOR OU IGUAL A 15	0
9618	B237	500	15	EXPERIENTE	M	0	E	34	MAIOR OU IGUAL A 15	1
9619	B1	625.6	25	NOVO	F	3	E	70	MAIOR OU IGUAL A 15	0
9620	B341	473	21	NEUTRO	F	4	E	NULL	ENTRE 2 E 4 ANOS	0
9621	B104	290.55	47	EXPERIENTE	 	1	E	51	ENTRE 9 E 14 ANOS	0
9622	B399	395	14	EXPERIENTE	F	16	E	57	ENTRE 2 E 4 ANOS	0
9623	B341	149.6	24	NOVO	M	0	E	37	ENTRE 4 E 9 ANOS	0
9624	B1	300	45	VIP	F	15	E	53	ENTRE 1 E 2 ANOS	0
9625	B341	300	10	NOVO	F	3	E	NULL	ENTRE 1 E 2 ANOS	0
9626	B151	100	27	NEUTRO	F	10	G	39	ENTRE 4 E 9 ANOS	0
9629	B1	29.99	30	NEUTRO	M	5	G	32	ENTRE 2 E 4 ANOS	0
9629	B1	29.99	30	NEUTRO	M	5	G	32	ENTRE 2 E 4 ANOS	0
9629	B1	29.99	30	NEUTRO	M	5	G	32	ENTRE 2 E 4 ANOS	0
9630	B341	100	8	NOVO	F	0	G	NULL	ENTRE 4 E 9 ANOS	1
9631	B33	199.98	39	EXPERIENTE	F	13	G	36	ENTRE 1 E 2 ANOS	1
9632	B33	63.32	39	NEUTRO	F	16	G	27	ENTRE 1 E 2 ANOS	0
9633	B1	67.47	51	NEUTRO	F	0	G	35	ENTRE 4 E 9 ANOS	0
9634	B1	67.49	63	NEUTRO	F	0	G	35	ENTRE 4 E 9 ANOS	0
9635	B399	148.1	22	VIP	 	2	G	38	ENTRE 2 E 4 ANOS	0
9636	B1	79.99	84	NOVO	F	16	G	35	ENTRE 1 E 2 ANOS	0
9637	B1	79.98	15	NOVO	F	16	G	35	ENTRE 1 E 2 ANOS	0
9640	B341	149.98	19	VIP	F	5	G	NULL	ENTRE 4 E 9 ANOS	1
9641	B341	332	21	NEUTRO	M	0	D	51	MAIOR OU IGUAL A 15	1
9642	B341	332	15	NEUTRO	M	0	D	52	MAIOR OU IGUAL A 15	1
9644	B237	87	22	NEUTRO	M	0	D	28	ENTRE 1 E 2 ANOS	1
9645	B33	171	15	EXPERIENTE	F	2	D	56	MAIOR OU IGUAL A 15	1
9646	B1	100	28	NOVO	F	16	D	46	ENTRE 2 E 4 ANOS	0
9647	B237	170.9	17	NEUTRO	M	7	D	39	ENTRE 1 E 2 ANOS	0
9648	B237	169	20	NEUTRO	M	7	D	39	ENTRE 1 E 2 ANOS	0
9650	B341	125	23	NOVO	M	6	D	40	ENTRE 4 E 9 ANOS	0
9652	B237	98.2	16	NOVO	M	13	D	31	ENTRE 1 E 2 ANOS	1
9653	B237	97	15	NOVO	M	13	D	31	ENTRE 2 E 4 ANOS	1
9654	B237	83	22	NOVO	F	13	D	52	ENTRE 2 E 4 ANOS	0
9655	B1	190	23	NOVO	F	0	D	40	ENTRE 2 E 4 ANOS	1
9656	B33	677.25	23	NOVO	M	0	D	38	ENTRE 2 E 4 ANOS	1
9657	B33	117.5	23	EXPERIENTE	F	14	D	34	ENTRE 9 E 14 ANOS	1
9660	B33	782	16	NOVO	M	15	D	26	ENTRE 1 E 2 ANOS	0
9661	B33	116	21	NOVO	M	15	D	26	ENTRE 1 E 2 ANOS	1
9662	B237	158	15	NOVO	F	4	D	NULL	ENTRE 1 E 2 ANOS	0
9663	B104	296	21	NEUTRO	M	16	D	29	ENTRE 2 E 4 ANOS	0
9664	B104	296	20	NEUTRO	M	16	D	29	ENTRE 2 E 4 ANOS	0
9665	B104	296	22	NEUTRO	M	16	D	29	ENTRE 2 E 4 ANOS	0
9668	B104	107.5	18	NEUTRO	M	0	D	53	ENTRE 1 E 2 ANOS	1
9669	B341	108	25	EXPERIENTE	M	10	D	56	MAIOR OU IGUAL A 15	1
9670	B341	230	23	NEUTRO	M	0	D	53	ENTRE 1 E 2 ANOS	1
9671	B341	125.7	23	NOVO	M	10	D	51	MAIOR OU IGUAL A 15	0
9672	B341	125	25	NOVO	M	10	D	51	MAIOR OU IGUAL A 15	0
9673	B341	125	20	NOVO	M	10	D	51	MAIOR OU IGUAL A 15	0
9674	B341	145	21	NOVO	M	14	D	30	ENTRE 4 E 9 ANOS	0
9678	B237	191	22	NEUTRO	M	8	D	44	ENTRE 9 E 14 ANOS	1
9681	B237	154.5	21	NEUTRO	F	15	D	53	MAIOR OU IGUAL A 15	0
9682	B237	412	21	NEUTRO	M	16	D	33	ENTRE 4 E 9 ANOS	0
9683	B1	310	20	NEUTRO	M	0	D	37	ENTRE 2 E 4 ANOS	0
9684	B33	800	16	NEUTRO	F	0	D	63	ENTRE 9 E 14 ANOS	1
9685	B33	800	16	NEUTRO	F	0	D	63	ENTRE 9 E 14 ANOS	1
9685	B33	800	16	NEUTRO	F	0	D	63	ENTRE 9 E 14 ANOS	1
9686	B33	800	20	NEUTRO	F	0	D	63	ENTRE 9 E 14 ANOS	1
9687	B237	659	34	NEUTRO	M	4	D	35	MAIOR OU IGUAL A 15	1
9688	B33	113	15	NEUTRO	M	16	D	50	ENTRE 1 E 2 ANOS	0
9689	B33	113	14	NEUTRO	M	16	D	50	ENTRE 1 E 2 ANOS	0
9690	B341	219	24	NOVO	M	6	D	30	ENTRE 9 E 14 ANOS	0
9691	B341	219	28	NOVO	M	6	D	30	ENTRE 9 E 14 ANOS	0
9692	B341	295	20	NOVO	F	8	D	37	ENTRE 2 E 4 ANOS	0
9693	B341	294	16	NOVO	F	8	D	38	ENTRE 2 E 4 ANOS	0
9694	B237	111	14	NEUTRO	M	4	D	30	ENTRE 1 E 2 ANOS	0
9695	B237	110	35	NEUTRO	M	4	D	30	ENTRE 1 E 2 ANOS	0
9696	B399	172	24	NEUTRO	M	16	D	28	ENTRE 1 E 2 ANOS	0
9697	B399	170	15	NEUTRO	M	16	D	28	ENTRE 1 E 2 ANOS	0
9698	B399	170	19	NEUTRO	M	16	D	28	ENTRE 1 E 2 ANOS	0
9699	B399	99.8	28	NEUTRO	F	2	D	36	ENTRE 1 E 2 ANOS	0
9700	B399	100	24	NEUTRO	F	2	D	36	ENTRE 1 E 2 ANOS	0
9701	B341	98	23	NOVO	M	5	D	28	ATÉ 1 ANO	0
9702	B399	300	20	NOVO	M	0	D	25	ENTRE 4 E 9 ANOS	0
9703	B1	150	20	NOVO	F	7	D	26	ENTRE 4 E 9 ANOS	0
9704	B1	150	22	NOVO	F	7	D	26	ENTRE 4 E 9 ANOS	0
9707	B33	298.51	17	EXPERIENTE	M	13	D	49	ATÉ 1 ANO	0
9708	B33	297	19	EXPERIENTE	M	13	D	49	ATÉ 1 ANO	0
9709	B33	300	16	NOVO	M	0	D	NULL	ENTRE 1 E 2 ANOS	0
9710	B341	231	21	EXPERIENTE	M	0	D	NULL	ENTRE 1 E 2 ANOS	0
9711	B33	80	13	NOVO	M	16	D	NULL	ATÉ 1 ANO	0
9712	B341	900	16	NOVO	M	0	D	44	ENTRE 2 E 4 ANOS	1
9713	B33	107	30	NEUTRO	M	8	D	41	ENTRE 1 E 2 ANOS	0
9714	B33	107	22	NEUTRO	M	8	D	41	ENTRE 1 E 2 ANOS	0
9715	B1	187	29	NEUTRO	F	0	D	60	MAIOR OU IGUAL A 15	1
9717	B237	199	16	NOVO	M	0	D	44	ATÉ 1 ANO	0
9718	B237	60	16	NOVO	M	0	D	44	ATÉ 1 ANO	0
9720	B341	150	17	NOVO	M	16	D	22	ENTRE 9 E 14 ANOS	0
9722	B356	126	16	NEUTRO	M	0	D	37	MAIOR OU IGUAL A 15	1
9723	B33	306.5	15	NOVO	M	16	D	35	ATÉ 1 ANO	0
9724	B33	306.5	21	NOVO	M	16	D	35	ATÉ 1 ANO	0
9725	B237	155	20	NOVO	M	16	D	30	ENTRE 9 E 14 ANOS	0
9726	B237	304	17	NOVO	M	16	D	30	ENTRE 9 E 14 ANOS	0
9727	B237	304	18	NOVO	M	16	D	30	ENTRE 9 E 14 ANOS	0
9728	B237	220	16	NOVO	M	16	D	30	ENTRE 9 E 14 ANOS	0
9729	B1	250	22	VIP	M	7	D	32	ENTRE 4 E 9 ANOS	0
9732	B237	58	21	EXPERIENTE	F	0	D	34	ENTRE 1 E 2 ANOS	1
9733	B237	500	16	EXPERIENTE	F	0	D	34	ENTRE 1 E 2 ANOS	1
9734	B356	150	17	NOVO	M	0	D	30	ATÉ 1 ANO	0
9735	B341	300	20	NOVO	M	0	D	28	ENTRE 4 E 9 ANOS	0
9736	B341	200	24	NOVO	M	16	D	25	ATÉ 1 ANO	0
9737	B341	600	24	NOVO	F	0	D	25	ENTRE 4 E 9 ANOS	1
9739	B341	500	21	NOVO	M	2	D	19	ENTRE 1 E 2 ANOS	1
9742	B341	430	21	NOVO	M	16	D	57	ENTRE 1 E 2 ANOS	1
9743	B356	177.5	16	NEUTRO	F	5	D	29	ENTRE 1 E 2 ANOS	0
9744	B356	177.5	15	NEUTRO	F	5	D	29	ENTRE 1 E 2 ANOS	0
9746	B1	480	27	NEUTRO	M	3	D	53	ATÉ 1 ANO	0
9747	B237	338.5	20	VIP	M	0	D	53	MAIOR OU IGUAL A 15	0
9748	B237	338.5	23	VIP	M	0	D	53	MAIOR OU IGUAL A 15	0
9749	B237	200	21	NOVO	M	16	D	NULL	ENTRE 1 E 2 ANOS	0
9750	B341	700	30	NOVO	M	16	D	47	ENTRE 4 E 9 ANOS	0
9751	B341	150	20	NOVO	M	3	D	42	ENTRE 9 E 14 ANOS	0
9752	B33	87	21	NOVO	F	3	D	40	MAIOR OU IGUAL A 15	1
9756	B1	1089	16	VIP	F	4	D	32	ENTRE 4 E 9 ANOS	1
9757	B341	289	21	NEUTRO	M	4	D	35	ATÉ 1 ANO	0
9758	B341	289	20	NEUTRO	M	4	D	35	ENTRE 1 E 2 ANOS	0
9759	B341	137	17	NEUTRO	M	4	D	35	ENTRE 1 E 2 ANOS	0
9760	B237	200	25	VIP	F	6	D	33	ENTRE 9 E 14 ANOS	1
9761	B341	225	21	NOVO	M	5	D	NULL	ENTRE 2 E 4 ANOS	0
9762	B341	200	22	NOVO	M	5	D	NULL	ENTRE 2 E 4 ANOS	0
9763	B341	205	21	NOVO	F	16	D	26	ENTRE 4 E 9 ANOS	0
9764	B341	205	22	NOVO	F	16	D	26	ENTRE 4 E 9 ANOS	0
9765	B341	197	15	NOVO	F	16	D	26	ENTRE 4 E 9 ANOS	0
9766	B341	195	14	NOVO	F	16	D	26	ENTRE 4 E 9 ANOS	0
9766	B341	195	14	NOVO	F	16	D	26	ENTRE 4 E 9 ANOS	0
9767	B341	195	16	NOVO	F	16	D	27	ENTRE 4 E 9 ANOS	0
9768	B341	124	22	NOVO	F	16	D	26	ENTRE 4 E 9 ANOS	0
9769	B341	124	22	NOVO	F	16	D	27	ENTRE 4 E 9 ANOS	0
9770	B341	124	21	NOVO	F	16	D	27	ENTRE 4 E 9 ANOS	0
9771	B33	300	15	NOVO	I	16	D	27	ENTRE 2 E 4 ANOS	0
9772	B1	222	21	NEUTRO	M	16	D	29	ENTRE 2 E 4 ANOS	0
9773	B1	222	17	NEUTRO	M	16	D	29	ENTRE 2 E 4 ANOS	0
9774	B33	115	16	NOVO	F	9	D	NULL	ATÉ 1 ANO	0
9777	B33	150	27	NOVO	M	3	D	34	ENTRE 1 E 2 ANOS	0
9778	B341	300	17	NOVO	 	4	D	27	ENTRE 1 E 2 ANOS	0
9779	B341	1500	21	NOVO	F	0	D	47	ENTRE 1 E 2 ANOS	1
9780	B341	104	20	NOVO	M	11	D	48	ENTRE 2 E 4 ANOS	0
9781	B399	84	27	NOVO	M	11	D	43	ATÉ 1 ANO	0
9782	B341	597	15	NEUTRO	M	6	D	54	MAIOR OU IGUAL A 15	0
9783	B341	300	22	VIP	M	0	D	42	ENTRE 9 E 14 ANOS	0
9784	B33	468	23	VIP	M	15	D	48	ENTRE 2 E 4 ANOS	0
9785	B33	468	25	VIP	M	15	D	48	ENTRE 2 E 4 ANOS	0
9786	B341	132.5	20	NOVO	M	10	D	43	ENTRE 2 E 4 ANOS	0
9788	B341	127	16	NOVO	M	10	D	43	ENTRE 2 E 4 ANOS	0
9789	B341	182.7	14	NOVO	M	10	D	43	ENTRE 2 E 4 ANOS	0
9791	B341	168	15	NEUTRO	M	5	D	42	ENTRE 1 E 2 ANOS	0
9792	B1	288.5	19	NEUTRO	F	12	D	40	ENTRE 9 E 14 ANOS	0
9793	B1	288.5	13	NEUTRO	F	12	D	40	ENTRE 9 E 14 ANOS	0
9794	B1	288.5	15	NEUTRO	F	12	D	40	ENTRE 9 E 14 ANOS	0
9795	B1	170	21	NEUTRO	F	0	D	41	ENTRE 4 E 9 ANOS	1
9797	B341	142.3	20	NEUTRO	F	16	D	32	ENTRE 4 E 9 ANOS	0
9798	B341	142.3	21	NEUTRO	F	16	D	32	ENTRE 9 E 14 ANOS	0
9800	B104	122	20	NOVO	M	4	D	32	ENTRE 2 E 4 ANOS	1
9801	B104	125	22	NEUTRO	M	4	D	32	ATÉ 1 ANO	1
9802	B237	183	35	NOVO	F	8	D	32	ENTRE 2 E 4 ANOS	0
9803	B237	182	20	NOVO	F	8	D	32	ENTRE 2 E 4 ANOS	0
9804	B33	300	13	NEUTRO	M	0	D	31	ENTRE 9 E 14 ANOS	0
9805	B341	370	14	VIP	M	0	D	30	ENTRE 2 E 4 ANOS	1
9806	B1	300	22	NOVO	F	0	D	28	ENTRE 2 E 4 ANOS	1
9808	B341	200	18	NEUTRO	F	0	D	31	ENTRE 4 E 9 ANOS	0
9809	B341	300	25	NOVO	M	3	D	23	ENTRE 1 E 2 ANOS	1
9810	B341	300	35	NOVO	M	3	D	23	ENTRE 1 E 2 ANOS	0
9811	B33	133	25	NOVO	M	1	D	24	ENTRE 4 E 9 ANOS	0
9812	B341	500	17	NOVO	 	0	D	25	ENTRE 4 E 9 ANOS	0
9813	B341	200	15	VIP	M	0	D	42	ENTRE 4 E 9 ANOS	1
9814	B33	198	20	NOVO	 	11	D	NULL	ATÉ 1 ANO	0
9819	B341	323	23	NOVO	 	9	D	45	ENTRE 9 E 14 ANOS	0
9820	B1	380	23	NOVO	M	2	D	65	ENTRE 9 E 14 ANOS	1
9821	B33	372.5	17	EXPERIENTE	M	2	D	63	ENTRE 4 E 9 ANOS	1
9823	B341	125	21	NOVO	M	5	D	48	ENTRE 1 E 2 ANOS	1
9824	B341	173	28	NOVO	M	5	D	48	ENTRE 1 E 2 ANOS	1
9825	B341	880	16	NOVO	M	0	D	53	MAIOR OU IGUAL A 15	0
9832	B341	163.9	27	VIP	M	0	F	47	ENTRE 4 E 9 ANOS	1
9837	B33	100	54	NOVO	M	16	F	35	ATÉ 1 ANO	0
9838	B356	90	30	NEUTRO	F	0	F	36	ENTRE 9 E 14 ANOS	1
9839	B237	124	29	NEUTRO	M	0	F	35	MAIOR OU IGUAL A 15	0
9840	B1	50	31	NOVO	F	11	F	81	MAIOR OU IGUAL A 15	0
9841	B341	100	21	NEUTRO	F	0	F	38	ENTRE 9 E 14 ANOS	0
9842	B1	90	57	NOVO	F	0	F	46	ENTRE 4 E 9 ANOS	1
9843	B1	150	14	NEUTRO	M	0	F	37	ENTRE 9 E 14 ANOS	1
9844	B237	40	20	NOVO	F	0	F	31	ENTRE 1 E 2 ANOS	1
9846	B341	314	20	NEUTRO	M	9	F	32	ENTRE 1 E 2 ANOS	1
9847	B1	109	27	NOVO	M	11	F	30	ENTRE 4 E 9 ANOS	0
9848	B33	100	50	NOVO	M	0	F	28	ENTRE 4 E 9 ANOS	1
9850	B237	128	23	NEUTRO	M	0	F	27	ENTRE 1 E 2 ANOS	1
9851	B237	126	30	NEUTRO	M	0	F	28	ENTRE 1 E 2 ANOS	1
9852	B341	244	18	NEUTRO	F	1	F	26	ENTRE 4 E 9 ANOS	1
9854	B237	184	30	NOVO	F	0	F	79	MAIOR OU IGUAL A 15	0
9855	B33	74.95	27	EXPERIENTE	F	1	G	48	MAIOR OU IGUAL A 15	1
9862	B341	81.78	21	EXPERIENTE	F	10	D	45	ENTRE 2 E 4 ANOS	0
9868	B1	100	14	NOVO	F	16	D	26	ENTRE 1 E 2 ANOS	0
9869	B1	359.39	14	EXPERIENTE	F	0	D	52	ENTRE 9 E 14 ANOS	0
9870	B1	358	19	EXPERIENTE	F	0	D	52	ENTRE 9 E 14 ANOS	0
9872	B237	133.88	14	NOVO	F	16	D	27	ENTRE 4 E 9 ANOS	0
9873	B237	131	14	NOVO	F	16	D	27	ENTRE 4 E 9 ANOS	0
9874	B341	100	13	EXPERIENTE	F	6	D	69	ENTRE 9 E 14 ANOS	0
9881	B237	96	12	VIP	F	0	D	55	ENTRE 1 E 2 ANOS	1
9882	B341	620	12	VIP	F	0	D	63	MAIOR OU IGUAL A 15	1
9883	B341	200	15	NEUTRO	F	5	D	61	ENTRE 9 E 14 ANOS	1
9887	B104	630.02	14	VIP	F	0	D	83	ENTRE 1 E 2 ANOS	1
9888	B1	341.84	11	NOVO	M	16	D	62	MAIOR OU IGUAL A 15	1
9889	B1	340	11	NOVO	M	16	D	62	MAIOR OU IGUAL A 15	1
9890	B341	127	14	NOVO	F	2	D	45	ENTRE 2 E 4 ANOS	0
9891	B341	127	14	NOVO	F	2	D	45	ENTRE 2 E 4 ANOS	0
9893	B1	90	14	NEUTRO	M	5	D	42	MAIOR OU IGUAL A 15	0
9894	B1	90	13	NEUTRO	M	5	D	42	MAIOR OU IGUAL A 15	0
9897	B341	301.14	14	EXPERIENTE	F	4	D	35	ENTRE 2 E 4 ANOS	0
9905	B237	59	8	NEUTRO	F	1	D	33	ENTRE 9 E 14 ANOS	0
9906	B237	59	10	NEUTRO	F	1	D	33	ENTRE 9 E 14 ANOS	0
9908	B341	660	13	NOVO	F	16	D	40	MAIOR OU IGUAL A 15	0
9913	B341	120	17	NOVO	 	3	D	35	ENTRE 9 E 14 ANOS	0
9914	B237	108.13	15	NOVO	 	16	D	42	MAIOR OU IGUAL A 15	0
9915	B237	108.13	14	NOVO	 	16	D	42	MAIOR OU IGUAL A 15	0
9916	B237	108.13	17	NOVO	 	16	D	42	MAIOR OU IGUAL A 15	0
9919	B237	67.32	14	EXPERIENTE	F	16	D	36	ENTRE 1 E 2 ANOS	0
9920	B237	67.32	14	EXPERIENTE	F	16	D	36	ENTRE 1 E 2 ANOS	0
9921	B237	289	17	VIP	F	6	D	35	ENTRE 9 E 14 ANOS	1
9922	B237	149.3	14	NOVO	F	10	D	32	ENTRE 9 E 14 ANOS	0
9923	B237	149.3	18	NOVO	F	10	D	32	ENTRE 9 E 14 ANOS	0
9924	B1	195	30	NEUTRO	M	2	D	33	ENTRE 1 E 2 ANOS	0
9930	B341	121.67	14	NOVO	F	16	D	29	ENTRE 4 E 9 ANOS	1
9950	B237	63.92	13	NEUTRO	 	14	D	46	ENTRE 1 E 2 ANOS	0
9951	B237	60	13	NEUTRO	 	14	D	46	ENTRE 1 E 2 ANOS	0
9952	B237	60	11	NEUTRO	 	14	D	46	ENTRE 1 E 2 ANOS	0
9953	B237	60	14	NEUTRO	 	14	D	46	ENTRE 1 E 2 ANOS	0
9954	B341	100	16	NOVO	F	2	D	28	ENTRE 4 E 9 ANOS	1
9959	B341	235.77	19	NOVO	 	7	D	26	ENTRE 2 E 4 ANOS	0
9960	B1	100	17	NOVO	F	11	D	NULL	ATÉ 1 ANO	0
9961	B1	100	15	NOVO	F	11	D	NULL	ENTRE 1 E 2 ANOS	0
9962	B1	100	16	NOVO	F	11	D	NULL	ENTRE 1 E 2 ANOS	0
9963	B1	102.68	9	NOVO	F	4	D	17	ENTRE 4 E 9 ANOS	0
9964	B341	114	14	NOVO	M	0	D	NULL	ENTRE 1 E 2 ANOS	1
9965	B341	112	13	NOVO	M	0	D	NULL	ENTRE 1 E 2 ANOS	1
9972	B1	192.3	10	NEUTRO	F	0	D	56	MAIOR OU IGUAL A 15	1
9980	B399	192.78	21	VIP	F	0	D	48	ENTRE 9 E 14 ANOS	1
9981	B341	222	9	VIP	F	0	D	69	ENTRE 9 E 14 ANOS	0
9982	B341	155	13	VIP	F	0	D	69	ENTRE 9 E 14 ANOS	0
9983	B1	150.66	14	NOVO	F	16	D	48	ENTRE 9 E 14 ANOS	0
9984	B1	150.66	14	NOVO	F	16	D	48	ENTRE 9 E 14 ANOS	0
9985	B1	150.66	15	NOVO	F	16	D	49	ENTRE 9 E 14 ANOS	0
9986	B1	150.66	19	NOVO	F	16	D	49	ENTRE 9 E 14 ANOS	0
9987	B33	267.99	15	VIP	 	16	D	48	ENTRE 4 E 9 ANOS	0
9988	B33	264	14	VIP	 	16	D	48	ENTRE 4 E 9 ANOS	0
9989	B33	264	19	VIP	 	16	D	48	ENTRE 4 E 9 ANOS	0
9990	B33	264	15	VIP	 	16	D	48	ENTRE 4 E 9 ANOS	0
9998	B341	113	19	NOVO	 	0	D	40	ENTRE 9 E 14 ANOS	1
9999	B237	70	13	NOVO	F	6	D	31	ENTRE 1 E 2 ANOS	0
10004	B341	620	16	NEUTRO	F	0	D	50	MAIOR OU IGUAL A 15	1
